idx,MSE,2011-1,2011-2,2011-3,2011-4,2011-5,2011-6,2011-7,2011-8,2011-9,2011-10,2011-11,2011-12,2012-1,2012-2,2012-3,2012-4,2012-5,2012-6,2012-7,2012-8,2012-9,2012-10,2012-11,2012-12,2013-1,2013-2,2013-3,2013-4,2013-5,2013-6,2013-7,2013-8,2013-9,2013-10,2013-11,2013-12,2014-1,2014-2,2014-3,2014-4,2014-5,2014-6,2014-7,2014-8,2014-9,2014-10,2014-11,2014-12,2015-1,2015-2,2015-3,2015-4,2015-5,2015-6,2015-7,2015-8,2015-9,2015-10,2015-11,2015-12,2016-1,2016-2,2016-3,2016-4,2016-5,2016-6,2016-7,2016-8,2016-9,2016-10,2016-11,2016-12,2017-1,2017-2,2017-3,2017-4,2017-5,2017-6,2017-7,2017-8,2017-9,2017-10,2017-11,2017-12,2018-1,2018-2,2018-3,2018-4,2018-5,2018-6,2018-7,2018-8,2018-9,2018-10,2018-11,2018-12,2019-1,2019-2,2019-3,2019-4,2019-5,2019-6,2019-7,2019-8,2019-9,2019-10,2019-11,2019-12,2020-1,2020-2,2020-3,2020-4,2020-5,2020-6,2020-7,2020-8,2020-9,2020-10,2020-11,2020-12,lon,lat,name
69.0,0.0002314320733772,0.1058040484786033,21.60082054138184,3.895232915878296,12.274862289428713,55.4331169128418,70.03394317626953,193.49075317382807,256.3067321777344,112.79533386230467,12.493452072143556,78.49871063232422,25.111791610717773,1.7137023210525513,2.0944900512695312,23.960384368896484,50.60459899902344,4.318261623382568,57.111122131347656,283.0394287109375,172.4271240234375,77.49745178222656,10.488762855529783,46.26117706298828,42.394866943359375,11.089137077331545,15.39389991760254,11.58180809020996,15.594351768493652,126.49676513671876,52.385963439941406,346.6026916503906,76.21871948242188,48.52392959594727,6.885518550872803,44.524688720703125,0.9041954874992372,1.9092702865600584,20.605443954467773,6.017160415649414,44.39397430419922,59.00573348999024,85.38628387451172,196.80270385742188,136.01499938964844,98.00325012207033,34.31416320800781,37.10438537597656,2.4817380905151367,5.1012282371521,10.29625129699707,13.315837860107422,64.10227966308594,51.114524841308594,118.89319610595705,99.99571228027344,163.505126953125,75.2124252319336,27.497663497924805,85.2966537475586,4.628040790557861,5.679350852966309,27.29462623596192,3.797706842422485,24.20361518859864,57.59477996826172,136.20945739746094,171.704833984375,211.180908203125,28.802366256713867,78.92388153076172,19.980514526367188,32.8538818359375,24.80623817443848,11.093814849853516,25.10825729370117,23.00834083557129,44.38287353515625,94.58892059326172,258.1976928710937,182.3915405273437,59.31257629394531,50.603275299072266,2.998987197875977,1.5943095684051514,7.892557621002197,2.791465282440185,37.69813537597656,48.18544006347656,75.89613342285156,164.6947479248047,214.8661193847656,246.57179260253903,65.41899871826172,14.172037124633787,33.80186462402344,24.991334915161133,6.096491813659668,8.392461776733398,18.212438583374023,39.20286560058594,28.597904205322266,62.90188980102539,174.6077117919922,252.4166412353516,21.51803398132324,28.789411544799805,22.18905258178711,25.72349166870117,37.798133850097656,36.76851272583008,12.903310775756836,25.297950744628903,72.38956451416016,185.1910858154297,276.5815124511719,279.42205810546875,30.804214477539062,10.890746116638184,49.88050079345703,12.608375549316406,118.64,35.78,沂水
78.0,0.0002310700737566,0.2056101560592651,30.800413131713867,8.19532585144043,13.07497215270996,66.33285522460938,79.333740234375,191.190658569336,264.00665283203125,95.39539337158205,18.793249130249023,76.2986831665039,25.811702728271484,2.413732051849365,5.294431686401367,42.06046676635742,46.30451965332031,8.11800479888916,48.31110000610352,270.0399169921875,148.5270233154297,101.09748840332033,11.188782691955566,40.96100997924805,51.49503707885742,10.689260482788086,23.09389877319336,16.881994247436523,16.59442901611328,149.59666442871094,62.88604736328125,271.0029296875,90.71849822998048,77.72383880615234,8.68535041809082,40.02449798583984,0.9043896198272704,3.3090054988861084,32.90510177612305,11.217045783996582,53.89379119873047,61.205509185791016,80.88597106933594,205.0030975341797,162.41529846191406,115.00360870361328,41.31419372558594,43.9044303894043,2.782064199447632,7.4014177322387695,14.296188354492188,24.51579475402832,71.70215606689453,63.41468048095703,138.09365844726562,135.49566650390625,193.4052581787109,83.81253051757812,32.99781799316406,87.99656677246094,5.52797794342041,11.079106330871582,33.09482955932617,6.2975664138793945,35.80353927612305,71.89484405517578,130.90940856933594,233.80487060546875,188.481185913086,53.10213088989258,103.1240463256836,26.38041305541992,41.05353546142578,35.20620346069336,17.193714141845703,27.60840034484864,31.10808563232422,49.78302001953125,109.1889419555664,245.2976531982422,192.69143676757807,86.31255340576172,58.702674865722656,3.399208307266236,2.093945026397705,13.29274559020996,6.791658401489258,46.59819412231445,49.48517227172852,87.0960922241211,128.99461364746094,225.4661560058593,303.4716186523437,71.71864318847656,15.071972846984863,40.8017578125,33.191165924072266,12.796401977539062,14.792523384094238,23.412851333618164,42.20302963256836,28.497791290283203,67.50191497802734,166.80752563476562,253.0168609619141,24.518177032470703,30.18955421447754,21.589080810546875,27.3232364654541,55.69845199584961,45.16874694824219,21.50305938720703,28.89779090881348,70.28959655761719,215.7913360595703,300.68133544921875,240.62161254882807,36.10446548461914,17.29095458984375,49.28080749511719,14.808438301086426,118.35,34.61,郯城
92.0,0.0002326102714551,0.0062704151496291,23.000633239746094,4.593953609466553,11.1753568649292,57.63262939453125,53.43473434448242,118.39051055908205,212.10682678222656,99.29639434814452,20.193012237548828,72.19912719726562,17.511669158935547,2.7128005027771,1.994171380996704,29.360122680664062,43.50473403930664,7.518100261688232,41.81184768676758,224.839599609375,140.7279510498047,66.3973159790039,10.288329124450684,27.661741256713867,37.89418411254883,9.088932991027832,14.795153617858888,8.881396293640137,15.993754386901855,115.7964859008789,35.78557586669922,268.7031555175781,115.41883850097656,36.82398986816406,8.385528564453125,31.22455787658692,0.303968995809555,1.0099798440933228,22.705535888671875,6.316030979156494,42.89408874511719,49.30597686767578,71.58552551269531,116.90242767333984,130.71522521972656,117.10321807861328,31.314180374145508,32.904354095458984,1.9822789430618288,7.601771354675293,8.09704303741455,18.215707778930664,65.70294952392578,62.81355667114258,126.9941635131836,99.79552459716795,188.9051971435547,66.51301574707031,26.69780731201172,77.59703826904297,3.028358459472656,8.279911994934082,25.496143341064453,2.697291374206543,21.8034896850586,59.39474487304688,135.6083984375,201.30548095703125,203.3810272216797,27.702695846557617,88.8244400024414,24.48081016540528,34.65363693237305,21.507009506225582,10.293551445007324,27.9079532623291,23.90764617919922,47.6827507019043,86.38973999023438,195.69705200195312,153.0911102294922,52.91244888305664,52.00378036499024,2.300149440765381,1.6941698789596558,12.092692375183104,3.6910979747772217,31.698463439941406,46.38578414916992,74.3963623046875,121.294189453125,180.7660980224609,271.6722106933594,57.71933364868164,10.371172904968262,34.00077438354492,25.690858840942383,9.097018241882324,7.49287223815918,13.11218547821045,33.60322570800781,16.397907257080078,61.30242156982422,151.6078643798828,273.1155700683594,23.41897392272949,37.689884185791016,18.38979721069336,32.623680114746094,48.49861526489258,33.16802978515625,16.203001022338867,24.49847221374512,48.5892333984375,182.6918334960937,203.88284301757807,178.72325134277344,27.80442237854004,14.390193939208984,40.4796257019043,14.80842399597168,116.65,35.0,鱼台
14.0,0.0002313995773183,0.9057484269142152,15.300766944885254,0.6953323483467102,14.174664497375488,40.13294219970703,54.83391189575195,178.29086303710938,157.20672607421875,80.3958511352539,15.193685531616213,51.49903106689453,10.11189079284668,1.3136752843856812,0.6947559714317322,8.960664749145508,41.40507888793945,6.518335819244385,71.01117706298828,188.2391815185547,167.62741088867188,67.99742126464844,25.588930130004883,37.76154327392578,24.294532775878903,7.488252639770508,10.694073677062988,9.281610488891602,15.694117546081545,47.29723739624024,61.485294342041016,215.0024871826172,78.51864624023438,34.72358703613281,20.58604621887207,20.22464179992676,1.6040308475494385,1.309681057929993,12.106061935424805,2.6172823905944824,25.39484405517578,46.20608901977539,62.38632583618164,150.2020721435547,84.9152603149414,67.30239868164062,20.01413917541504,21.10433578491211,2.5816879272460938,6.400930404663086,12.996320724487305,4.315598487854004,48.50265884399414,38.61467361450195,52.69343566894531,94.79566955566406,127.40497589111328,48.312625885009766,23.69735336303711,55.29623794555664,4.028580665588379,3.7793707847595215,19.3943099975586,2.7982537746429443,17.703826904296875,47.094764709472656,85.80923461914062,162.8050079345703,165.9807586669922,24.002397537231445,47.323978424072266,15.580544471740724,12.85423469543457,9.806004524230955,5.893997669219971,14.108023643493652,18.50871467590332,36.7827377319336,61.48934173583984,146.49749755859375,176.6910858154297,22.112323760986328,46.1033821105957,3.998952388763428,2.09448504447937,4.29237699508667,2.191037893295288,13.997961044311523,39.08612823486328,52.79637145996094,99.89419555664062,149.36611938476562,169.97186279296875,33.21950149536133,18.47186851501465,14.501415252685549,13.19130802154541,1.696832299232483,5.492377758026123,7.712127208709717,29.40254020690918,29.59797477722168,29.501968383789062,108.1076889038086,204.4160003662109,33.917484283447266,23.68938064575196,30.18885612487793,17.32339096069336,15.997602462768556,26.16811180114746,6.503946304321289,21.69817352294922,58.28920364379883,65.79109954833984,149.48187255859375,223.0225372314453,40.10430908203125,15.29013729095459,40.48014831542969,8.008004188537598,118.54,37.59,垦利
45.0,0.0002319891285409,0.1059830337762832,20.70083808898925,3.195024013519287,10.874822616577148,54.33307647705078,61.63411331176758,176.59078979492188,223.30679321289065,112.49562072753906,11.79352855682373,67.99890899658203,24.411771774291992,1.7135626077651978,1.7946196794509888,20.66040229797364,45.7047233581543,4.218229293823242,51.61134338378906,245.23922729492188,154.62754821777344,67.6973648071289,10.388832092285156,42.96154022216797,42.49463653564453,11.188691139221191,15.194091796875,10.18155002593994,14.494138717651367,115.59683227539062,48.1856689453125,313.7025451660156,67.51878356933594,40.82377243041992,7.085759162902832,40.62482452392578,0.9040979146957396,1.3097273111343384,20.005748748779297,4.517061710357666,38.094329833984375,58.20580291748047,78.38616943359375,175.80230712890625,112.01508331298828,86.30290985107422,29.614158630371094,32.20444869995117,2.481661796569824,5.501070976257324,11.296414375305176,9.615842819213867,60.30247497558594,49.51446533203125,96.89337158203124,86.29564666748047,142.5052032470703,67.0125961303711,25.897441864013672,79.09671020507812,4.42839241027832,5.579535961151123,28.59475517272949,2.997835397720337,20.80373954772949,55.89469528198242,125.8092041015625,153.70516967773438,201.3808135986328,23.1024112701416,69.22408294677734,17.880523681640625,31.454145431518555,22.50627517700196,9.993870735168455,24.90793228149414,21.308332443237305,45.3827018737793,83.08929443359375,222.0975036621093,167.19129943847656,47.012351989746094,49.3036003112793,2.3990495204925537,1.7944462299346924,7.092391490936279,2.091302394866944,33.59809875488281,45.885860443115234,75.69634246826172,158.29432678222656,183.16607666015625,206.671875,57.31929016113281,15.271801948547363,28.20148658752441,24.19126510620117,4.596660137176514,7.992506504058838,15.212181091308594,35.502655029296875,28.797910690307617,51.00200653076172,149.60781860351562,230.9161834716797,21.71808242797852,27.18939971923828,22.889083862304688,26.12348175048828,34.898006439208984,37.66811752319336,10.403450012207031,23.998046875,73.0892562866211,147.3912811279297,228.7817840576172,259.922607421875,31.20413589477539,10.690359115600586,48.18026351928711,13.008127212524414,118.53,36.5,临朐
56.0,0.0002324035669747,1.7059849500656128,16.901123046875,1.894995093345642,12.57480525970459,46.733280181884766,100.63440704345705,187.6907653808593,261.1069030761719,118.69602966308594,8.593506813049316,68.99895477294922,19.01198005676269,2.11342191696167,1.9950143098831177,21.260393142700195,74.90474700927734,3.5183706283569336,59.611629486083984,211.33908081054688,195.9280242919922,70.39716339111328,23.78857421875,60.261505126953125,36.19459915161133,8.58853530883789,12.39438247680664,15.981496810913086,21.29384422302246,109.89696502685548,27.58524703979492,315.4024658203125,78.91925811767578,62.923622131347656,4.085657596588135,49.52459716796875,2.1038265228271484,4.2097907066345215,12.305869102478027,2.316845417022705,38.7943229675293,82.80609130859375,49.88641357421875,187.1019592285156,101.31521606445312,83.7025375366211,27.913908004760746,31.804481506347656,2.9816927909851074,10.300941467285156,18.99650382995605,1.915874719619751,70.7027587890625,44.21413040161133,47.69341659545898,65.39545440673828,133.5050811767578,58.51255798339844,36.797489166259766,83.29661560058594,6.228451251983643,2.679635763168335,22.39496612548828,2.8980441093444824,32.50373458862305,73.59461975097656,74.20872497558594,87.30530548095703,136.68069458007812,28.80266189575196,44.12422561645508,13.080705642700195,22.854639053344727,26.30653381347656,6.793708324432373,9.707642555236816,23.508378982543945,38.582855224609375,39.08946990966797,150.2974090576172,282.2914123535156,42.21271133422852,68.40382385253906,3.099349021911621,0.79449063539505,6.792255878448486,2.09108304977417,23.798057556152344,46.88595199584961,90.79634857177734,101.89430236816406,98.66622161865234,227.971923828125,50.61944580078125,22.271738052368164,17.101594924926758,26.89130592346192,2.396763801574707,6.792962551116943,17.211795806884766,40.60280990600586,33.99783706665039,30.701780319213867,81.30780792236328,269.0159606933594,28.717863082885746,18.589275360107425,37.288909912109375,24.223743438720703,23.19794273376465,31.56780433654785,3.7033987045288086,25.198162078857425,114.1891860961914,77.39103698730469,203.3821258544922,379.9229431152344,55.80403518676758,19.290143966674805,67.27983856201172,10.708094596862791,120.71,36.97,莱阳
104.0,0.0002326705578967,0.0062754126265645,18.100679397583008,2.693972587585449,10.275301933288574,44.83251953125,29.33497810363769,93.9904327392578,165.40679931640625,119.49674224853516,23.29291725158692,70.19927215576172,8.0118408203125,2.812424421310425,0.8938789963722229,22.0604248046875,41.205078125,9.418083190917969,32.41163635253906,169.4396514892578,115.02814483642578,50.79737091064453,10.98812484741211,18.261707305908203,20.49372100830078,7.188578605651856,12.095281600952148,4.581342697143555,14.693967819213867,91.29676055908205,36.68534469604492,204.20314025878903,90.71886444091795,25.4239501953125,11.985804557800291,24.524492263793945,0.2041010111570358,1.0101991891860962,16.905494689941406,8.315918922424316,33.29420852661133,46.10619735717773,53.28516387939453,91.80224609375,104.21532440185548,110.3030014038086,24.314193725585938,23.504249572753903,1.6824259757995603,6.50181770324707,6.896757125854492,13.115668296813965,51.20317077636719,60.11322021484375,84.09430694580078,92.39535522460938,163.70484924316406,53.91293716430664,31.89750289916992,64.19683074951172,2.3282978534698486,5.480015277862549,18.0963077545166,3.5972585678100586,23.20328521728516,52.69503402709961,102.90808868408205,203.30548095703125,166.68101501464844,30.20271873474121,79.92455291748047,22.780920028686523,20.253582000732425,10.707107543945312,8.193522453308105,21.80807304382324,22.30747032165528,45.382606506347656,59.68985366821289,146.59678649902344,147.1910400390625,41.51227188110352,51.40408706665039,3.300471067428589,2.093970775604248,8.192678451538086,3.2909858226776123,20.89846420288086,37.38593673706055,67.99632263183594,78.09387969970703,143.46612548828125,198.372314453125,55.81943130493164,11.1712007522583,24.200420379638672,12.39075756072998,5.697164535522461,6.09271764755249,7.4122314453125,29.70313835144043,13.998031616210938,51.40273666381836,120.70782470703124,228.6152801513672,35.6190071105957,43.89026641845703,14.789758682250977,18.32389640808105,29.29843521118164,23.268081665039062,12.603261947631836,21.49848747253418,45.78914260864258,110.3919677734375,145.08331298828125,161.4237060546875,33.90457534790039,18.49011611938477,35.079593658447266,8.708403587341309,115.5,35.57,鄄城
50.0,0.0002319342395206,0.9060100317001344,18.80068588256836,1.994903802871704,8.47482681274414,45.63288116455078,58.03413772583008,141.09083557128906,190.50672912597656,94.79592895507812,9.193520545959473,60.99892044067383,19.811824798583984,1.6134406328201294,1.594700574874878,14.760564804077148,42.60491180419922,4.8183135986328125,46.21140670776367,199.03921508789065,141.92774963378906,59.59732818603516,11.888749122619627,40.2615852355957,38.39453506469727,10.688457489013672,15.094329833984377,10.681479454040527,15.29409408569336,94.69686889648438,43.08537673950195,280.0026550292969,63.71878433227539,28.92367553710937,7.185944557189941,34.02467346191406,0.90397047996521,1.109911561012268,17.8057861328125,3.216942310333252,30.89455223083496,51.50596618652344,66.5860595703125,153.80209350585938,91.81529998779295,69.80261993408203,24.014190673828125,27.204421997070312,2.481820583343506,5.70106315612793,12.296545028686523,6.215628147125244,53.80269241333008,43.114253997802734,72.093505859375,78.59554290771484,124.60511779785156,54.112735748291016,23.897443771362305,69.79647064208984,4.12861442565918,4.979599952697754,26.89496612548828,2.597900390625,18.203744888305664,49.6948356628418,105.00904083251952,138.70516967773438,180.1808624267578,19.20241928100586,55.62418746948242,16.080598831176758,25.254121780395508,17.50634002685547,8.293810844421387,20.707881927490234,19.408344268798828,40.982669830322266,67.58953857421875,179.9973907470703,154.591064453125,33.5123291015625,46.403587341308594,2.499189853668213,1.8944295644760127,5.892420768737793,1.8911619186401367,25.298139572143555,41.18609237670898,66.39642333984375,133.29421997070312,150.3660888671875,174.0719757080078,44.51947021484375,16.271631240844727,22.201196670532227,20.691211700439453,3.096765518188477,7.192572116851807,11.312169075012209,30.70269012451172,26.29797744750977,38.30208587646485,122.30780029296876,207.01583862304688,22.31800842285156,24.08957290649414,24.08907890319824,23.523576736450195,27.49792861938477,34.86799240112305,7.803553581237793,22.09821891784668,65.28913116455078,104.99134826660156,181.482177734375,231.4227600097656,31.10419654846192,11.790170669555664,45.07994079589844,11.808188438415527,118.83,36.69,昌乐
108.0,0.0002325830698188,0.2063259929418563,21.100601196289062,4.693795680999756,10.67531967163086,50.432525634765625,45.63492965698242,90.39039611816406,155.206787109375,128.39695739746094,26.692859649658203,71.49929809570312,8.811798095703125,3.512392997741699,1.3938511610031128,30.06048011779785,42.10511016845703,12.11807632446289,35.91170883178711,193.539794921875,119.72826385498048,55.49733352661133,11.28799533843994,17.561695098876953,19.49373817443848,6.388746738433838,12.795459747314451,6.681318283081055,18.893856048583984,105.29669189453124,34.38528060913086,171.00318908691406,108.61888122558594,33.02397537231445,11.785774230957031,25.824424743652344,0.3040580749511719,1.2101783752441406,19.905536651611328,8.915844917297363,40.29417419433594,51.7061882019043,56.58517074584961,85.00236511230469,110.41536712646484,133.20310974121094,27.61409378051757,25.90418243408203,1.6824828386306765,7.901905059814453,6.596877098083496,18.21564292907715,59.30322647094727,69.31304931640625,107.0943832397461,90.99537658691406,170.90480041503906,57.512977600097656,34.09772872924805,66.996826171875,2.428220510482788,6.38014030456543,20.59649085998535,3.797135353088379,25.503318786621094,60.09496307373047,119.00798034667967,197.005599975586,162.68112182617188,35.902809143066406,89.02462005615234,24.780874252319336,23.353530883789062,14.907214164733888,9.493392944335938,24.80814552307129,23.907371520996094,50.28266525268555,67.9898910522461,142.2967071533203,153.09100341796875,53.51229095458984,54.80402755737305,3.200602769851685,1.7938941717147827,11.092782974243164,4.190932750701904,26.49853706359864,41.685848236083984,79.19629669189453,85.19384765625,137.16619873046875,220.1724395751953,64.31942749023438,9.771195411682127,27.40032386779785,15.390748023986816,8.297162055969238,7.392817497253418,10.312222480773926,31.50332832336425,13.59809112548828,63.90264892578125,122.70784759521484,246.11520385742188,34.119117736816406,46.990352630615234,14.089811325073242,20.82388496398925,37.69855499267578,27.16808319091797,15.303223609924316,23.09854888916016,48.689186096191406,143.991943359375,152.9834747314453,151.7236328125,35.404544830322266,19.390113830566406,35.079444885253906,9.808560371398926,115.08,35.31,东明
70.0,0.0002310372394823,0.1056635230779647,28.50090217590332,6.095242977142334,11.37490940093994,60.93336868286133,91.33382415771484,227.9906768798828,275.60650634765625,123.29515075683594,13.493422508239746,89.49859619140625,29.011850357055664,1.913799524307251,4.2948317527771,37.06014251708984,51.004486083984375,4.218433380126953,59.01114273071289,267.5394592285156,177.2270050048828,96.09732818603516,10.288738250732422,58.06101608276367,47.39512252807617,9.589570045471191,16.593908309936523,16.082033157348633,17.794418334960938,147.49658203125,49.38621520996094,266.10260009765625,76.91893005371094,74.2240219116211,5.485174179077148,49.02434539794922,0.5041518807411194,5.108713626861572,26.50529861450196,8.417169570922852,53.09347915649414,66.80596160888672,82.98644256591797,209.3029327392578,157.61480712890625,121.103271484375,41.114070892333984,45.60440826416016,2.781977415084839,6.701160430908203,12.89634895324707,17.6157169342041,70.00222778320312,55.81431579589844,128.19300842285156,106.89586639404295,176.5052490234375,91.6124496459961,33.29825973510742,97.79668426513672,5.927939414978027,8.179125785827637,31.694725036621094,4.99770975112915,32.30363464355469,66.2945785522461,131.60960388183594,180.00482177734375,199.080795288086,46.80257797241211,94.22383880615234,23.68036842346192,40.35432434082031,38.90626525878906,15.093634605407717,24.10833549499512,26.708383560180664,46.38312530517578,100.2886734008789,254.59786987304688,210.5917358398437,87.51311492919922,57.60293197631836,3.398914098739624,1.594275951385498,11.692684173583984,4.3916015625,44.69805145263672,50.78509140014648,86.09617614746094,152.2952423095703,213.8662109375,280.4715881347656,83.61875915527344,14.77200984954834,40.8022575378418,31.39147186279297,10.59635066986084,12.192604064941406,23.21239852905273,44.30338668823242,32.0977897644043,69.70165252685547,167.30780029296875,259.0170593261719,23.51775550842285,29.689208984375,23.389110565185547,29.32345962524414,53.79835891723633,44.36875534057617,15.603249549865724,27.29808235168457,83.08978271484375,207.19091796875,300.1813049316406,306.3217468261719,37.50410079956055,13.090815544128418,56.98054885864258,13.908533096313477,119.46,35.42,日照
87.0,0.000232907910699,0.0064761526882648,18.900779724121094,2.8938558101654053,11.075362205505373,55.23261260986328,47.03498840332031,124.7905502319336,199.9068603515625,104.59640502929688,20.393016815185547,69.79905700683594,12.61170768737793,2.312619209289551,1.094153642654419,21.860076904296875,41.804786682128906,6.818219184875488,42.31195068359375,214.73936462402344,141.2281036376953,60.79728317260742,11.688251495361328,25.761823654174805,33.39398956298828,10.088800430297852,14.195280075073242,6.081365585327148,15.693692207336426,89.89653015136719,42.28559112548828,299.0032043457031,114.01889038085938,22.823957443237305,10.385577201843262,29.92462539672852,0.5038228631019592,0.7101646065711975,18.60555076599121,4.8159027099609375,38.49415588378906,44.706085205078125,70.98550415039062,115.50220489501952,129.51527404785156,105.7030792236328,29.91427230834961,31.00439643859864,1.6822574138641355,6.20174503326416,6.897172451019287,14.415684700012209,61.00314712524414,55.7133674621582,118.99412536621094,94.0955581665039,190.00526428222656,62.11296844482422,25.197742462158203,75.09700775146484,2.4284050464630127,6.780055999755859,21.9963436126709,1.9973764419555664,18.50347328186035,52.69474411010742,133.00823974609375,193.20558166503903,217.0809020996093,22.202754974365234,84.9244384765625,22.68085479736328,29.35366439819336,17.507204055786133,8.293681144714355,25.107696533203125,21.50766944885254,43.482666015625,83.08989715576172,196.49693298339844,153.6910400390625,45.11249923706055,50.604042053222656,1.900253415107727,1.394271731376648,9.49264907836914,2.5909907817840576,27.298519134521484,43.68587493896485,66.89636993408203,124.994140625,179.36607360839844,270.9722900390625,52.4195442199707,10.571120262145996,31.90072631835937,21.490886688232425,6.797122478485107,5.992964267730713,10.812085151672363,31.10317039489746,15.397957801818848,56.60251998901367,150.60784912109375,280.2152404785156,21.41904830932617,36.58995819091797,18.29000663757324,28.42381858825684,39.798458099365234,28.36786460876465,13.30292510986328,22.698644638061523,45.08917236328125,171.49191284179688,196.7831268310547,189.4236755371093,25.304428100585938,13.190108299255373,39.579498291015625,12.808295249938965,116.8,35.76,宁阳
